"MaterialPlantKey","YearMonth","SalesQuantity","X.x","MaterialKey.x","PlantKey.x","SnapshotDate","GrossInventoryQuantity","OnShelfInventoryQuantity","InTransitQuantity","X.y","MaterialKey.y","PlantKey.y","VendorKey","StandardCost","Currency","ProductionTime","InboundTransportationTime","GoodReceiptProcessingTime","TotalInboundLeadTime","SafetyStockQty","line","SalesQuantityScaled","GrossInventoryQuantityScaled"
20005,"2022-01",371,7,2,5,"2021-12-31",281,250,31,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,381,-4.02183287365024,-0.192988198831932
20005,"2022-02",1642,17,2,5,"2022-01-31",261.33,237,24.33,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,361.33,-0.359515730011612,-0.603805925104622
20005,"2022-03",2121,27,2,5,"2022-02-28",295.3029,255,40.3029,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,395.3029,1.02069663175307,0.105734976414923
20005,"2022-04",1662,37,2,5,"2022-03-31",265.77261,238,27.77261,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,365.77261,-0.301886821378431,-0.511019807213604
20005,"2022-05",1933,47,2,5,"2022-04-30",255.1417056,241,14.1417056,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,355.1417056,0.478984890601167,-0.733051529319874
20005,"2022-06",2124,57,2,5,"2022-05-31",234.730369152,210,24.730369152,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,334.730369152,1.02934096804804,-1.15935243576391
20005,"2022-07",1744,67,2,5,"2022-06-30",234.730369152,219,15.730369152,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,334.730369152,-0.0656082959823902,-1.15935243576391
20005,"2022-08",1719,77,2,5,"2022-07-31",265.24531714176,236,29.24531714176,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,365.24531714176,-0.137644431773866,-0.522032580630075
20005,"2022-09",1621,87,2,5,"2022-08-31",297.074755198771,273,24.0747551987712,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,397.074755198771,-0.420026084076451,0.142741052878754
20005,"2022-10",1850,97,2,5,"2022-09-30",273.308774782869,237,36.3087747828695,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,373.308774782869,0.239824919773467,-0.353623260141181
20005,"2022-11",1941,107,2,5,"2022-10-31",259.643336043726,233,26.643336043726,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,359.643336043726,0.50203645405444,-0.63903274012763
20005,"2022-12",1628,117,2,5,"2022-11-30",212.907535555855,192,20.9075355558553,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,312.907535555855,-0.399855966054838,-1.61513316168133
20005,"2023-01",1872,127,2,5,"2022-12-31",236.327364466999,205,31.3273644669994,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,336.327364466999,0.303216719269966,-1.12599839488053
20005,"2023-02",1757,137,2,5,"2023-01-31",241.053911756339,218,23.0539117563394,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,341.053911756339,-0.0281495053708227,-1.02728210558074
20005,"2023-03",2215,147,2,5,"2023-02-28",250.696068226593,222,28.696068226593,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,350.696068226593,1.29155250232902,-0.825900875409144
20005,"2023-04",1524,157,2,5,"2023-03-31",288.300478460582,265,23.3004784605819,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,388.300478460582,-0.699526290947378,-0.0405140777399632
20005,"2023-05",1856,167,2,5,"2023-04-30",305.598507168217,286,19.5985071682168,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,405.598507168217,0.257113592363422,0.320763849187862
20005,"2023-06",1973,177,2,5,"2023-05-31",330.046387741674,265,65.0463877416741,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,430.046387741674,0.594242707867529,0.831369985912511
20005,"2023-07",2072,187,2,5,"2023-06-30",356.450098761008,314,42.450098761008,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,456.450098761008,0.879505805601773,1.38282461357514
20005,"2023-08",2130,197,2,5,"2023-07-31",388.530607649499,334,54.5306076494987,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,488.530607649499,1.046629640638,2.05284198618524
20005,"2023-09",1713,207,2,5,"2023-08-31",322.480404349084,293,29.4804043490839,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,422.480404349084,-0.15493310436382,0.673350662355787
20005,"2023-10",1645,217,2,5,"2023-09-30",335.379620523047,321,14.3796205230473,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,435.379620523047,-0.350871393716635,0.942757203244825
20005,"2023-11",1669,227,2,5,"2023-10-31",368.917582575352,327,41.917582575352,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,468.917582575352,-0.281716703356818,1.64321420955635
20005,"2023-12",1534,237,2,5,"2023-11-30",361.539230923845,312,49.539230923845,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,461.539230923845,-0.670711836630787,1.48911366816782
20005,"2024-01",1957,247,2,5,"2023-12-31",347.077661686891,298,49.0776616868912,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,447.077661686891,0.548139580960984,1.18707660704629
20005,"2024-02",1663,257,2,5,"2024-01-31",277.662129349513,244,33.662129349513,7,2,5,1002,15283.02,"PLN",20,1,2,23,100,377.662129349513,-0.299005375946772,-0.262701286337037
