"MaterialPlantKey","YearMonth","SalesQuantity","X.x","MaterialKey.x","PlantKey.x","SnapshotDate","GrossInventoryQuantity","OnShelfInventoryQuantity","InTransitQuantity","X.y","MaterialKey.y","PlantKey.y","VendorKey","StandardCost","Currency","ProductionTime","InboundTransportationTime","GoodReceiptProcessingTime","TotalInboundLeadTime","SafetyStockQty","line","SalesQuantityScaled","GrossInventoryQuantityScaled"
10007,"2022-01",65,4,1,7,"2021-12-31",105,93,12,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,135,-2.76277182680524,1.97466442709576
10007,"2022-02",186,14,1,7,"2022-01-31",85.05,77,8.05,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,115.05,-1.04504847361763,0.893844205386123
10007,"2022-03",300,24,1,7,"2022-02-28",85.9005,78,7.90049999999999,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,115.9005,0.573302454178952,0.939921277995849
10007,"2022-04",344,34,1,7,"2022-03-31",97.067565,89,8.06756499999999,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,127.067565,1.19792912806535,1.54491324136156
10007,"2022-05",291,44,1,7,"2022-04-30",79.5954033,71,8.59540329999999,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,109.5954033,0.445537907247643,0.598333507910903
10007,"2022-06",271,54,1,7,"2022-05-31",74.023725069,65,9.02372506899999,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,104.023725069,0.161616691844733,0.296479748466082
10007,"2022-07",231,64,1,7,"2022-06-30",84.38704657866,81,3.38704657865999,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,114.38704657866,-0.406225738961087,0.857927741033448
10007,"2022-08",238,74,1,7,"2022-07-31",92.825751236526,77,15.825751236526,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,122.825751236526,-0.306853313570068,1.31510682069545
10007,"2022-09",190,84,1,7,"2022-08-31",90.9692362117955,88,2.96923621179548,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,120.969236211796,-0.988264230537052,1.21452742316981
10007,"2022-10",337,94,1,7,"2022-09-30",88.2401591254416,75,13.2401591254416,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,118.240159125442,1.09855670267434,1.06667570880712
10007,"2022-11",308,104,1,7,"2022-10-31",73.2393320741165,64,9.23933207411653,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,103.239332074117,0.686870940340116,0.253984118860195
10007,"2022-12",342,114,1,7,"2022-11-30",59.3238589800344,57,2.32385898003439,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,89.3238589800344,1.16953700652506,-0.499906844284681
10007,"2023-01",230,124,1,7,"2022-12-31",66.4427220576385,59,7.44272205763852,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,96.4427220576385,-0.420421799731232,-0.11423209892846
10007,"2023-02",296,134,1,7,"2023-01-31",65.7782948370621,60,5.77829483706213,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,95.7782948370621,0.51651821109837,-0.150228408495042
10007,"2023-03",190,144,1,7,"2023-02-28",74.9872561142508,66,8.98725611425084,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,104.987256114251,-0.988264230537052,0.348680442097766
10007,"2023-04",190,154,1,7,"2023-03-31",63.7391676971132,56,7.73916769711322,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,93.7391676971132,-0.988264230537052,-0.260701082554877
10007,"2023-05",284,164,1,7,"2023-04-30",54.1782925425462,48,6.17829254254623,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,84.1782925425462,0.346165481856624,-0.778675378509625
10007,"2023-06",234,174,1,7,"2023-05-31",50.385812064568,47,3.38581206456799,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,80.385812064568,-0.36363755665065,-0.984138515905007
10007,"2023-07",350,184,1,7,"2023-06-30",46.8588052200482,43,3.85880522004823,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,76.8588052200482,1.28310549268623,-1.17521923368272
10007,"2023-08",189,194,1,7,"2023-07-31",44.0472769068453,40,4.04727690684534,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,74.0472769068453,-1.0024602913072,-1.32753786299694
10007,"2023-09",262,204,1,7,"2023-08-31",46.6901135212561,43,3.69011352125606,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,76.6901135212561,0.0338521449134235,-1.18435835144157
10007,"2023-10",218,214,1,7,"2023-09-30",53.6936305494445,48,5.69363054944446,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,83.6936305494445,-0.590774528972978,-0.804932645819822
10007,"2023-11",351,224,1,7,"2023-10-31",55.8413757714222,50,5.84137577142224,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,85.8413757714222,1.29730155345637,-0.688575429429158
10007,"2023-12",295,234,1,7,"2023-11-30",49.6988244365658,46,3.69882443656579,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,79.6988244365658,0.502322150328225,-1.02135706830647
10007,"2024-01",204,244,1,7,"2023-12-31",46.7168949703718,41,5.71689497037185,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,76.7168949703718,-0.789519379755015,-1.18290742754327
10007,"2024-02",354,254,1,7,"2024-01-31",47.6512328697793,42,5.65123286977929,4,1,7,1001,2522.97,"GBP",20,1,2,23,30,77.6512328697793,1.33988973576681,-1.1322883149824
